source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_11.mp3,level_730,684,dispose,廃棄物を処分する,[dispose] of weight,[dispose] of weight,dispose | 廃棄物を処分する。 | [dispose] of weight. | [dispose] of waste.
TOEIC_kin_kaitei_11.mp3,level_730,685,prominent,有名なビジネスリーダー,a [prominent] business leader,a [prominent] business leader,prominent | 有名なビジネスリーダー。 | a [prominent] business leader. | a [prominent] business leader.
TOEIC_kin_kaitei_11.mp3,level_730,686,faculty,学生と教員の両方,both students and [faculty],both students and [faculty],faculty | 学生と教員の両方。 | both students and [faculty]. | both students and [faculty].
TOEIC_kin_kaitei_11.mp3,level_730,687,in-house,社内デザイナー,[in-house] designer,[in-house] designer,in-house | 社内デザイナー。 | [in-house] designer. | [in-house] designers.
TOEIC_kin_kaitei_11.mp3,level_730,688,rapidly,急成長中のビジネス,a [rapidly] growing business,a [rapidly] growing business,rapidly | 休生町中のビジネス。 | a [rapidly] growing business. | a [rapidly] growing business.
TOEIC_kin_kaitei_11.mp3,level_730,689,investigate,原因を調査する,[investigate] the cause,[investigate] the cause,investigate | 原因を調査する。 | [investigate] the cause. | [investigate] the cause.
TOEIC_kin_kaitei_11.mp3,level_730,690,apparently,どうやら問題があったらしい。,"[apparently], there was a problem.","[apparently], there was a problem.","apparently | どうやら問題があったらしい。 | [apparently], there was a problem. | [apparently], there was a problem."
TOEIC_kin_kaitei_11.mp3,level_730,691,capture,観客の注意を引く,[capture] the audience's attention,[capture] the audience's attention,capture | 観客の注意を引く。 | [capture] the audience's attention. | [capture] the audience's attention.
TOEIC_kin_kaitei_11.mp3,level_730,692,adequate,十分なトレーニングを受ける,receive [adequate] training,receive [adequate] training,adequate | 十分なトレーニングを受ける。 | receive [adequate] training. | Receive [adequate] training.
TOEIC_kin_kaitei_11.mp3,level_730,693,separately,品物は別々に発送されます。,The items will be shipped [separately].,The items will be shipped [separately].,separately | 自然なものは別々に発送されます。 | The items will be shipped [separately]. | The items will be shipped [separately].
TOEIC_kin_kaitei_11.mp3,level_730,694,rarely,ロジャーは滅多に仕事に遅刻しない。,Roger is [rarely] late for work.,Roger is [rarely] late for work.,rarely | ロジャーは滅多に仕事に遅刻しない。 | Roger is [rarely] late for work. | Roger is [rarely] late for work.
TOEIC_kin_kaitei_11.mp3,level_730,695,concentrate,仕事に集中する,[concentrate] on work,[concentrate] on work,concentrate | 仕事に集中する。 | [concentrate] on work. | [concentrate] on work.
TOEIC_kin_kaitei_11.mp3,level_730,696,abandon,計画を断念する,[abandon] a plan,[abandon] a plan,[abandoned] | 計画を断念する。 | Abandon a plan. | Abandon a plan.
TOEIC_kin_kaitei_11.mp3,level_730,697,objective,プロジェクトの目的,the [objective] of the project,the [objective] of the project,objective | プロジェクトの目的。 | the [objective] of the project. | the [objective] of the project.
TOEIC_kin_kaitei_11.mp3,level_730,698,partial,一部返金,a [partial] refund,a [partial] refund,partial | 一部変形。 | a [partial] refund. | A [partial] refund.
TOEIC_kin_kaitei_11.mp3,level_730,699,ambitious,野心的な目標を達成する,achieve an [ambitious] goal,achieve an [ambitious] goal,ambitious | 野心的の目標を達成する。 | Achieve an [ambitious] goal. | Achieve an [ambitious] goal.
TOEIC_kin_kaitei_11.mp3,level_730,700,caution,用心する,use [caution],use [caution],caution | 用心する。 | Use [caution]. | Use [caution].
TOEIC_kin_kaitei_15.mp3,level_860,701,on-site,そのホテルには、敷地内の駐車場がある。,The hotel has [on-site] parking.,The hotel has [on-site] parking.,[on site] | そのホテルには、四季地内の駐車場がある。 | The hotel has on-site parking. | The hotel has on-site parking.
TOEIC_kin_kaitei_15.mp3,level_860,702,inconvenience,ご不便をおかけして申し訳ございません。,We apologize for the [inconvenience].,We apologize for the [inconvenience].,[in convenience] | ご不便をおかけして申し訳ございません。 | We apologize for the inconvenience. | We apologize for the inconvenience.
TOEIC_kin_kaitei_15.mp3,level_860,703,mentor,メラニーがあなたの相談相手になります。,Melanie will be your [mentor].,Melanie will be your [mentor].,mentor | メラニーがあなたの相談相手になります。 | Melanie will be your [mentor]. | Melanie will be your [mentor].
TOEIC_kin_kaitei_15.mp3,level_860,704,directory,建物の案内板はどこにありますか。,Where can I find the building [directory]?,Where can I find the building [directory]?,directory | 建物の案内板はどこにありますか。 | Where can I find the building director? | Where can I find the building [directory]?
TOEIC_kin_kaitei_15.mp3,level_860,705,bin,リサイクル容器を空にする,empty a recycling [bin],empty a recycling [bin],bin | リサイクル容器をカラにする。 | Empty a recycling [bin]. | Empty a recycling [bin].
TOEIC_kin_kaitei_15.mp3,level_860,706,expertise,専門分野,an area of [expertise],an area of [expertise],expertise | 専門分野。 | an area of [expertise]. | an area of [expertise].
TOEIC_kin_kaitei_15.mp3,level_860,707,renown,有名なアーティスト,a [renowned] artist,a [renowned] artist,renown | 有名なアーティスト。 | a [renowned] artist. | a [renowned] artist.
TOEIC_kin_kaitei_15.mp3,level_860,708,prototype,試作品を開発する,develop a [prototype],develop a [prototype],prototype | 自作品を開発する。 | develop a [prototype]. | develop a [prototype].
TOEIC_kin_kaitei_15.mp3,level_860,709,showcase,新製品を披露する,[showcase] new products,[showcase] new products,showcase | 申請品を披露する。 | [showcase] new product. | [showcase] new products.
TOEIC_kin_kaitei_15.mp3,level_860,710,garment,衣服工場,a [garment] factory,a [garment] factory,garment | 衣服工場。 | a [garment] factory. | a [garment] factory.
TOEIC_kin_kaitei_15.mp3,level_860,711,plumbing,配管システムを設置する,install a [plumbing] system,install a [plumbing] system,plumbing | 配管システムを設置する。 | Install a [plumbing] system. | Install a [plumbing] system.
TOEIC_kin_kaitei_15.mp3,level_860,712,spokesperson,同社の広報担当者,a [spokesperson] for the company,a [spokesperson] for the company,spokesperson | 同社の候補担当者。 | a [spokesperson] for the company. | a [spokesperson] for the company.
TOEIC_kin_kaitei_15.mp3,level_860,713,verify,メールアドレスを確認する,[verify] an email address,[verify] an email address,verify | メールアドレスを確認する。 | [verify] an email address. | [verify] an email address.
TOEIC_kin_kaitei_15.mp3,level_860,714,state of the art,最新式の設備,[state of the art] equipment,[state of the art] equipment,state of the art | 最新式の設備。 | [state of the art] equipment. | [state of the art] equipment.
TOEIC_kin_kaitei_15.mp3,level_860,715,reimburse,リタは旅費を払い戻された。,Rita was [reimbursed] for her travel expenses.,Rita was [reimbursed] for her travel expenses.,[reimbert] | リタは旅費を払い戻された。 | Rita was reimbursed for her travel expenses. | Rita was reimbursed for her travel expenses.
TOEIC_kin_kaitei_15.mp3,level_860,716,cuisine,フランス料理,French [cuisine],French [cuisine],cuisine | フランス料理。 | French [cuisine]. | French [cuisine].
TOEIC_kin_kaitei_15.mp3,level_860,717,discontinue,その機種は最近生産終了になった。,The model was recently [discontinued].,The model was recently [discontinued].,discontinue | その機種は最近生産終了になった。 | The model was recently [discontinued]. | The model was recently [discontinued].
TOEIC_kin_kaitei_15.mp3,level_860,718,culinary,料理学校,a [culinary] school,a [culinary] school,culinary | 料理学校。 | A [culinary] school. | A [culinary] school.
TOEIC_kin_kaitei_15.mp3,level_860,719,pottery,陶芸工房,a [pottery] studio,a [pottery] studio,pottery | 東海コーボ。 | Apotary Studio | A [pottery] studio.
TOEIC_kin_kaitei_15.mp3,level_860,720,defective,不良品を返品する,return a [defective] product,return a [defective] product,defective | 不良品を返品する。 | Return a [defective] product. | Return a [defective] product.
TOEIC_kin_kaitei_15.mp3,level_860,721,portfolio,デザインの作品集を作る,create a design [portfolio],create a design [portfolio],portfolio | デザインの作品集を作る。 | Create a design [portfolio]. | Create a design [portfolio].
TOEIC_kin_kaitei_15.mp3,level_860,722,browse,書店で新刊を見て回る,[browse] a bookstore for new releases,[browse] a bookstore for new releases,browse | 書店で神館を見て回る。 | [browse] a bookstore for new releases. | [browse] a bookstore for new releases.
TOEIC_kin_kaitei_15.mp3,level_860,723,pastry,焼き菓子のシェフ,a [pastry] chef,a [pastry] chef,pastry | 焼き菓子のシェフ。 | a [pastry] chef. | A [pastry] chef.
TOEIC_kin_kaitei_15.mp3,level_860,724,durable,耐久性のある素材,[durable] materials,[durable] materials,durable | 耐久性のある素材。 | [durable] material. | [durable] materials.
TOEIC_kin_kaitei_15.mp3,level_860,725,disruption,大きな混乱を引き起こす,cause major [disruptions],cause major [disruptions],disruption | 大きな混乱を引き起こす。 | cause major [disruption]. | cause major [disruptions].
TOEIC_kin_kaitei_15.mp3,level_860,726,transit,輸送中のダメージ,damage in [transit],damage in [transit],transit | 予想中のダメージ。 | Damage in [transit]. | Damage in [transit].
TOEIC_kin_kaitei_15.mp3,level_860,727,textile,繊維メーカー,a [textile] manufacturer,a [textile] manufacturer,textile | セイメーカー | a [textile] manufacturer. | A [textile] manufacturer.
TOEIC_kin_kaitei_15.mp3,level_860,728,landmark,歴史的建造物,a historic [landmark],a historic [landmark],landmark | 歴史的健庄物。 | A historic [landmark]. | a historic [landmark].
TOEIC_kin_kaitei_15.mp3,level_860,729,fleet,保有車両,a [fleet] of vehicles,a [fleet] of vehicles,fleet | 保有下留。 | a [fleet] of vehicles. | a [fleet] of vehicles.
TOEIC_kin_kaitei_15.mp3,level_860,730,overview,プロジェクトの概要,a project [overview],a project [overview],overview | プロジェクトの概要。 | A project [overview]. | A project [overview].
TOEIC_kin_kaitei_15.mp3,level_860,731,slot,30分の時間枠,a 30-minute time [slot],a 30-minute time [slot],[sloth] | 30分の時間枠。 | a 30 minute time slot. | A 30 minute time slot.
TOEIC_kin_kaitei_15.mp3,level_860,732,leak,水漏れを治す,fix a water [leak],fix a water [leak],[lee] | 水漏れを治す。 | fix a water leak. | Fix a water leak.
TOEIC_kin_kaitei_15.mp3,level_860,733,projection,販売予測,sales [projections],sales [projections],projection | 販売予約。 | sales [projection]. | sales [projections].
TOEIC_kin_kaitei_15.mp3,level_860,734,confidential,患者の記録は機密です。,Patient records are [confidential].,Patient records are [confidential].,confidential | 患者の記録は機密です。 | Patient records are [confidential]. | Patient records are [confidential].
TOEIC_kin_kaitei_15.mp3,level_860,735,lodging,旅費と宿泊費,travel and [lodging] expenses,travel and [lodging] expenses,[logic] | 旅費と宿泊費。 | Travel and lodging expenses. | travel and lodging expenses.
TOEIC_kin_kaitei_15.mp3,level_860,736,misplaced,電話を置き忘れてしまいました。,I've [misplaced] my phone.,I've [misplaced] my phone.,misplaced | 電話を置き忘れてしまいました。 | I've [misplaced] my phone. | I've [misplaced] my phone.
TOEIC_kin_kaitei_15.mp3,level_860,737,voucher,割引券,a discount [voucher],a discount [voucher],voucher | 割引県。 | a discount [voucher]. | a discount [voucher].
TOEIC_kin_kaitei_15.mp3,level_860,738,compliance,法律を遵守して,in [compliance] with the law,in [compliance] with the law,[compliant] | 法律を准守して。 | in compliance with the law. | in compliance with the law.
TOEIC_kin_kaitei_15.mp3,level_860,739,designate,指定されたエリア,a [designated] area,a [designated] area,designate | 提供されたエリア。 | a [designated] area. | A [designated] area.
TOEIC_kin_kaitei_15.mp3,level_860,740,freight,貨物用エレベーターを使う,take the [freight] elevator,take the [freight] elevator,[free] | 貨物用エレベーターを使う。 | Take the freight elevator. | Take the freight elevator.
TOEIC_kin_kaitei_15.mp3,level_860,741,scenic,景色の美しい地域,a region of [scenic] beauty,a region of [scenic] beauty,[seen it] | 景色の美しい地域。 | a region of scenic beauty. | a region of scenic beauty.
TOEIC_kin_kaitei_15.mp3,level_860,742,specification,製品仕様,product [specifications],product [specifications],specification | 製品しよう。 | Product [specification] | product [specifications].
TOEIC_kin_kaitei_15.mp3,level_860,743,insight,貴重なビジネス上の洞察を提供する,provide valuable business [insights],provide valuable business [insights],[inside] | 商売場の動作を提供。 | Provide valuable business insights. | Provide valuable business insights.
TOEIC_kin_kaitei_15.mp3,level_860,744,bulk,大量購入する,buy in [bulk],buy in [bulk],bult | 大量購入する。 | Buy and [bult]! | Buy in bulk.
TOEIC_kin_kaitei_15.mp3,level_860,745,medication,風邪薬,cold [medication].,cold [medication].,medication | 風薬。 | cold [medication]. | cold [medication].
TOEIC_kin_kaitei_15.mp3,level_860,746,compartment,電池ボックス,a battery [compartment],a battery [compartment],compartment | 電池ボックス。 | A battery [compartment]. | a battery [compartment].
TOEIC_kin_kaitei_15.mp3,level_860,747,facilitate,議論を促進する,[facilitate] a discussion,[facilitate] a discussion,facilitate | 議論を促進する。 | [facilitate] a discussion. | [facilitate] a discussion.
TOEIC_kin_kaitei_15.mp3,level_860,748,nationwide,全国配送,[nationwide] delivery,[nationwide] delivery,nationwide | 全国配送。 | [nationwide] delivery. | [nationwide] delivery.
TOEIC_kin_kaitei_15.mp3,level_860,749,shareholder,株主総会,a [shareholders]' meeting,a [shareholders]' meeting,shareholder | 株の思想会。 | A [shareholders] Meeting | a [shareholders] Meeting.
TOEIC_kin_kaitei_15.mp3,level_860,750,informative,有益なプレゼン,an [informative] presentation,an [informative] presentation,informative | 優役なプレゼン。 | an [informative] presentation. | an [informative] presentation.
TOEIC_kin_kaitei_15.mp3,level_860,751,botanical,植物園,a [botanical] garden,a [botanical] garden,botanical | 植物園。 | A [botanical] Garden | A [botanical] Garden
TOEIC_kin_kaitei_15.mp3,level_860,752,simplify,プロセスを簡素化する,[simplify] a process,[simplify] a process,simplify | プロセスを監促する。 | [simplify] a process. | [simplify] a process.
TOEIC_kin_kaitei_15.mp3,level_860,753,compliment,私はコウジのTOEICのスコアを褒めました。,I [complimented] Koji on his Toic score.,I [complimented] Koji on his Toic score.,compliment | 私は工事の統一区のスコアを褒めました。 | I [complimented] Koji on his Toic score. | I [complimented] Koji on his Toic score.
TOEIC_kin_kaitei_15.mp3,level_860,754,premier,ソウルの最高級ホテルの一つ,one of seoul's [premier] hotels,one of seoul's [premier] hotels,premier | ソウルの最高級ホテルの人。 | one of Seoul's [premier] hotels. | one of Seoul's [premier] hotels.
TOEIC_kin_kaitei_15.mp3,level_860,755,bid,入札する,make a bit,make a bit,bid | 入札する。 | Make a bit. | Make a [bid].
TOEIC_kin_kaitei_15.mp3,level_860,756,duration,イベントの期間中,for the [duration] of the event,for the [duration] of the event,duration | イベントの期間中。 | for the [duration] of the event. | for the [duration] of the event.
TOEIC_kin_kaitei_15.mp3,level_860,757,tuition,授業料を支払う,pay [tuition] fees,pay [tuition] fees,tuition | 授業料を支払う。 | pay [tuition] fees. | pay [tuition] fees.
TOEIC_kin_kaitei_15.mp3,level_860,758,wholesale,卸売店,[wholesale] store,[wholesale] store,wholesale | おろし売りで。 | [wholesale] store. | [wholesale] stores.
TOEIC_kin_kaitei_15.mp3,level_860,759,ongoing,進行中のプロジェクト,an [ongoing] project,an [ongoing] project,ongoing | 進行中のプロジェクト。 | an [ongoing] project. | an [ongoing] project.
TOEIC_kin_kaitei_15.mp3,level_860,760,blueprint,建物の設計図,[blueprints] for a building,[blueprints] for a building,blueprint | 建物の設計図。 | [blueprints] for a building. | [blueprints] for a building.
TOEIC_kin_kaitei_15.mp3,level_860,761,entrepreneur,成功した起業家,a successful [entrepreneur],a successful [entrepreneur],entrepreneur | 成功した企業家。 | a successful [entrepreneur]. | a successful [entrepreneur].
TOEIC_kin_kaitei_15.mp3,level_860,762,acclaimed,評論家に高く評価されている映画,a critically [acclaimed] film,a critically [acclaimed] film,[a clean] | 評論家に多額評価されている営業員が。 | are critically acclaimed films. | a critically acclaimed film.
TOEIC_kin_kaitei_15.mp3,level_860,763,malfunction,コンピュータの故障,a computer [malfunction],a computer [malfunction],malfunction | コンピュータの故障。 | A computer [malfunction]. | a computer [malfunction].
TOEIC_kin_kaitei_15.mp3,level_860,764,restart,コンピュータを再起動する,[restart] a computer,[restart] a computer,restart | コンピュータを再起動する。 | [restart] a computer. | [restart] a computer.
TOEIC_kin_kaitei_15.mp3,level_860,765,retreat,社員旅行を取りまとめる,coordinate a company [retreat],coordinate a company [retreat],retreat | 社員旅行を取りまとめる。 | coordinate a company [retreat]. | coordinate a company [retreat].
TOEIC_kin_kaitei_15.mp3,level_860,766,incorporate,日々の週間に運動を取り入れる,[incorporate] exercise into your routine,[incorporate] exercise into your routine,incorporate | 日々の週間に運動を取り入れる。 | [incorporate] exercise into your routine. | [incorporate] exercise into your routine.
TOEIC_kin_kaitei_15.mp3,level_860,767,spacious,広々とした部屋,a [spacious] room,a [spacious] room,spacious | 広々とした部屋。 | A [spacious] room. | A [spacious] room.
TOEIC_kin_kaitei_15.mp3,level_860,768,closure,道路の閉鎖,a road [closure],a road [closure],closure | 道路の閉鎖。 | A road [closure]. | A road [closure].
TOEIC_kin_kaitei_15.mp3,level_860,769,webinar,Webセミナーに登録する,sign up for a [webinar],sign up for a [webinar],webinar | Webセミナーに登録する。 | Sign up for a [webinar]. | Sign up for a [webinar].
TOEIC_kin_kaitei_15.mp3,level_860,770,cardboard,ダンボール箱,a [cardboard] box,a [cardboard] box,cardboard | ダンボール箱。 | A [cardboard] box. | A [cardboard] box.
TOEIC_kin_kaitei_15.mp3,level_860,771,last-minute,間際の変更,a [last-minute] change,a [last-minute] change,last minute | まぎわの変更。 | A [last minute] change. | A [last minute] change.
TOEIC_kin_kaitei_15.mp3,level_860,772,hands-on,実地研修,[hands-on] training,[hands-on] training,[hands on] | ご視聴ありがとうございました。 | hands-on training. | hands-on training.
TOEIC_kin_kaitei_15.mp3,level_860,773,mandatory,必須の研修に出席する,attend [mandatory] training,attend [mandatory] training,mandatory | 機質の研修に出席する。 | Attend [mandatory] training. | Attend [mandatory] training.
TOEIC_kin_kaitei_15.mp3,level_860,774,checkup,年に一度の健康診断,an annual [checkup],an annual [checkup],[check out] | 年に一度の健康診断。 | an annual checkup. | an annual checkup.
TOEIC_kin_kaitei_15.mp3,level_860,775,resistant,大熱ガラス,heat [resistant] glass,heat [resistant] glass,resistant | 大熱ガラス。 | Heat [resistant] glass. | Heat [resistant] glass.
TOEIC_kin_kaitei_15.mp3,level_860,776,fragile,壊れやすいもの,[fragile] items,[fragile] items,fragile | 壊れやすいもの。 | [fragile] item. | [fragile] items.
TOEIC_kin_kaitei_15.mp3,level_860,777,dimension,部屋の寸法,Room [dimension].,Room [dimensions].,dimension | 終ある。 | Room [dimension]. | Room [dimensions].
TOEIC_kin_kaitei_15.mp3,level_860,778,prospective,見込み客,[prospective] clients,[prospective] clients,prospective | 見込み客。 | [prospective] client. | [prospective] clients.
TOEIC_kin_kaitei_15.mp3,level_860,779,furnished,家具完備のアパート,a fully [furnished] apartment,a fully [furnished] apartment,[fernet] | 各完備のアパート。 | a fully furnished apartment. | A fully furnished apartment.
TOEIC_kin_kaitei_15.mp3,level_860,780,suite,スイートルームを予約する,reserve a [suite],reserve a [suite],sweet | スイートルームを予約する。 | Reserve a [sweet]. | Reserve a suite.
TOEIC_kin_kaitei_15.mp3,level_860,781,segment,市場区分,a market [segment],a market [segment],segment | 地上区分。 | a market [segment]. | a market [segment].
TOEIC_kin_kaitei_15.mp3,level_860,782,activate,クレジットカードを有効化する,[activate] a credit card,[activate] a credit card,activate | クレジットカードを有効化する。 | [activate] a credit card. | [activate] a credit card.
TOEIC_kin_kaitei_15.mp3,level_860,783,logistic,物流コンサルタント,a [logistics] consultant,a [logistics] consultant,logistic | 物流コンサルタント。 | a [logistics] consultant. | a [logistics] consultant.
TOEIC_kin_kaitei_15.mp3,level_860,784,managerial,管理職の経験,[managerial] experience,[managerial] experience,managerial | 管理職の経験。 | [managerial] experience. | [managerial] experience.
TOEIC_kin_kaitei_15.mp3,level_860,785,detergent,洗濯洗剤,laundry [detergent],laundry [detergent],detergent | 選択戦罪。 | Laundry deterred. | Laundry [detergent].
TOEIC_kin_kaitei_15.mp3,level_860,786,solicit,同僚から意見を求める,[solicit] feedback from colleagues,[solicit] feedback from colleagues,solicit | 同僚から意見を求める。 | [solicit] feedback from colleagues. | [solicit] feedback from colleagues.
TOEIC_kin_kaitei_15.mp3,level_860,787,audit,会計監査を行う,conduct an [audit],conduct an [audit],audit | 会計監査を行う。 | conduct an [audit]. | conduct an [audit].
TOEIC_kin_kaitei_15.mp3,level_860,788,preview,映画を先行で見る,[preview] a film,[preview] a film,preview | 映画を先行で見る。 | [preview] a film. | [preview] a film.
TOEIC_kin_kaitei_15.mp3,level_860,789,proceed,そのイベントの全収益,all [proceeds] from the event,all [proceeds] from the event,proceed | そのイベントの全収益。 | All [proceeds] from the event. | All [proceeds] from the event.
TOEIC_kin_kaitei_15.mp3,level_860,790,conservation,野生動物保護,wildlife [conservation],wildlife [conservation],conservation | 野生動物本語 | Wildlife [conservation]. | Wildlife [conservation].
TOEIC_kin_kaitei_15.mp3,level_860,791,screening,映画の初上映,the first [screening] of a film,the first [screening] of a film,screening | 映画の発情へ。 | the first [screening] of a film. | the first [screening] of a film.
TOEIC_kin_kaitei_15.mp3,level_860,792,interruption,サービスの中断,service [interruption],service [interruption],interruption | サービスの中断。 | service [interruption]. | service [interruption].
TOEIC_kin_kaitei_15.mp3,level_860,793,discard,古本を捨てる。,[discard] Old Books.,[discard] Old Books.,discard | フルホンを捨てる。 | [discard] Old Book. | [discard] Old Books.
TOEIC_kin_kaitei_15.mp3,level_860,794,introductory,入門コース,an [introductory] course,an [introductory] course,introductory | 入門コース。 | and [introductory] course. | an [introductory] course.
TOEIC_kin_kaitei_15.mp3,level_860,795,sustainable,持続可能な農法,[sustainable] farming practices,[sustainable] farming practices,sustainable | 持続可能なノウホー。 | [sustainable] farming practices. | [sustainable] farming practices.
TOEIC_kin_kaitei_15.mp3,level_860,796,thrive,同社は反映している。,The company is [thriving].,The company is [thriving].,thrive | 同社は反映している。 | the company is [thriving]. | the company is [thriving].
TOEIC_kin_kaitei_15.mp3,level_860,797,frustrated,私はそのサービスにイライラしています。,I'm [frustrated] with the service.,I'm [frustrated] with the service.,frustrated | 私はそのサービスに依頼らしています。 | I'm [frustrated] with the service. | I'm [frustrated] with the service.
TOEIC_kin_kaitei_15.mp3,level_860,798,respectively,テックスとマサヤ。それぞれ16歳と18歳。,"Tex and Masaya, 16 and 18, [respectively]","Tex and Masaya, 16 and 18, [respectively]",respectively | テックスとマサヤ。それぞれ16歳と18歳。 | Texan Messiah 16 and 18 [respectively]. Texan Messiah. | 16 and 18 [respectively].
TOEIC_kin_kaitei_15.mp3,level_860,799,spectacular,市の壮観な眺め,a [spectacular] view of the city,a [spectacular] view of the city,spectacular | 医師の相関な眺め。 | A [spectacular] view of the city. | A [spectacular] view of the city.
TOEIC_kin_kaitei_15.mp3,level_860,800,compile,納入業者のリストをまとめる,[compile] a list of suppliers,[compile] a list of suppliers,compile | 納入業者のリストをまとめる。 | [compile] a list of suppliers. | [compile] a list of suppliers.
TOEIC_kin_kaitei_16.mp3,level_860,801,surplus,余剰の産物,a [surplus] of agricultural product,a [surplus] of agricultural product,surplus | 余剰の産物。 | a [surplus] of agricultural product. | a [surplus] of agricultural products.
TOEIC_kin_kaitei_16.mp3,level_860,802,prestigious,権威ある賞,a [prestigious] award.,a [prestigious] award.,prestigious | 現役あるでしょう。 | a [prestigious] award. | a [prestigious] award.
TOEIC_kin_kaitei_16.mp3,level_860,803,instrumental,イアンはイベントの準備で重要な役割を果たした。,Ian was [instrumental] in organizing the event.,Ian was [instrumental] in organizing the event.,instrumental | イヤンはイベントの準備で重要な役割を果たした。 | Ian was [instrumental] in organizing the event. | Ian was [instrumental] in organizing the event.
TOEIC_kin_kaitei_16.mp3,level_860,804,congestion,交通渋滞,traffic [congestion],traffic [congestion],congestion | 交通中隊。 | traffic [congestion]. | traffic [congestion].
TOEIC_kin_kaitei_16.mp3,level_860,805,respected,非常に評判の高い会社,a highly [respected] firm,a highly [respected] firm,respected | 非常に評判の高い会社。 | a highly [respected] firm. | a highly [respected] firm.
TOEIC_kin_kaitei_16.mp3,level_860,806,incur,出張中に発生した経費,expenses [incurred] during a business trip,expenses [incurred] during a business trip,incur | 出張中に発生した経費。 | Expenses [incurred] during a business trip. | Expenses [incurred] during a business trip.
TOEIC_kin_kaitei_16.mp3,level_860,807,lengthy,長時間の議論,a [lengthy] discussion,a [lengthy] discussion,lengthy | 長時間の議論。 | A [lengthy] discussion. | A [lengthy] discussion.
TOEIC_kin_kaitei_16.mp3,level_860,808,convey,メッセージを伝える,[convey] a message,[convey] a message,convey | メッセージを伝える。 | [convey] a message. | [convey] a message.
TOEIC_kin_kaitei_16.mp3,level_860,809,resume,生産を再開する,[resume] production,[resume] production,resume | 生産を再開する。 | [resume] production. | [resume] Production.
TOEIC_kin_kaitei_16.mp3,level_860,810,eatery,地元の店や飲食店,local shops and [eateries],local shops and [eateries],[eatery] | 地元の店や飲食店。 | local shops and eateries. | local shops and eateries.
TOEIC_kin_kaitei_16.mp3,level_860,811,notable,その製品の注目すべき特徴,[notable] features of the product,[notable] features of the product,notable | その製品の注目すべき特徴。 | [notable] features of the product. | [notable] features of the product.
TOEIC_kin_kaitei_16.mp3,level_860,812,boast,そのホテルは広々とした部屋を誇りにしている。,The hotel [boasts] spacious rooms.,The hotel [boasts] spacious rooms.,"[both] | そのホテルは広々とした部屋を誇りにしている。 | The hotel boasts, Bacious room. The hotel boasts | spacious rooms."
TOEIC_kin_kaitei_16.mp3,level_860,813,tremendous,ものすごい量の経験,a [tremendous] amount of experience,a [tremendous] amount of experience,tremendous | ものすごい量の経験。 | a [tremendous] amount of experience. | a [tremendous] amount of experience.
TOEIC_kin_kaitei_16.mp3,level_860,814,preliminary,予備調査,[preliminary] research,[preliminary] research,preliminary | 予備調査。 | [preliminary] research. | [preliminary] research.
TOEIC_kin_kaitei_16.mp3,level_860,815,surpass,期待を上回る,[surpass] expectations,[surpass] expectations,[serpent] | 太陽上回る。 | surpass expectation. | surpass expectations.
TOEIC_kin_kaitei_16.mp3,level_860,816,municipal,市役所や他の市の建物,city hall and other [municipal] buildings,city hall and other [municipal] buildings,municipal | 市役所や他の市の建物。 | City Hall and other [municipal] buildings. | City Hall and other [municipal] buildings.
TOEIC_kin_kaitei_16.mp3,level_860,817,criteria,全ての基準を満たす,meet all the [criteria],meet all the [criteria],criteria | 全ての基準を満たす。 | Meet all the [criteria]. | Meet all the [criteria].
TOEIC_kin_kaitei_16.mp3,level_860,818,excursion,マチュピチュへの全日小旅行,full day [excursion] to machu picchu,full day [excursion] to machu picchu,excursion | マチュピチュエの前日省旅行。 | Full day [excursion] to Machu Picchu. | Full day [excursion] to Machu Picchu.
TOEIC_kin_kaitei_16.mp3,level_860,819,texture,シルクの滑らかな手触り,the smooth [texture] of silk,the smooth [texture] of silk,texture | シルクの滑らかな手触り。 | The smooth [texture] of silk. | The smooth [texture] of silk.
TOEIC_kin_kaitei_16.mp3,level_860,820,memorable,記憶に残る経験,a [memorable] experience,a [memorable] experience,memorable | 記憶に残る経験。 | a [memorable] experience. | a [memorable] experience.
TOEIC_kin_kaitei_16.mp3,level_860,821,courtyard,中庭に噴水がある。,There's a fountain in the [courtyard].,There's a fountain in the [courtyard].,courtyard | 中庭に粉水がある。 | There's a fountain in the [courtyard]. | There's a fountain in the [courtyard].
TOEIC_kin_kaitei_16.mp3,level_860,822,proficiency,その仕事には英語の高い運用能力が求められる。,The job requires [proficiency] in English.,The job requires [proficiency] in English.,proficiency | その仕事には英語の高い運用能力が求められる。 | The job requires [proficiency] in English. | The job requires [proficiency] in English.
TOEIC_kin_kaitei_16.mp3,level_860,823,courteous,フレンドリーで礼儀正しいスタッフ,friendly and [courteous] staff,friendly and [courteous] staff,[curious] | フレンドリーで礼儀正しいスタッフ。 | Friendly and courteous staff. | Friendly and courteous staff.
TOEIC_kin_kaitei_16.mp3,level_860,824,retrieve,失われたデータを取り戻す,[retrieve] lost data,[retrieve] lost data,[retreat] | 失われたデータを取り戻す。 | Retrieve lost data. | Retrieve lost data.
TOEIC_kin_kaitei_16.mp3,level_860,825,lumber,材木会社,a [lumber] company,a [lumber] company,lumber | 財務会社。 | a [lumber] company. | a [lumber] company.
